user_id,anime_id,rating
6749,387,5
53361,27727,10
5818,1629,10
26916,6033,10
34954,7593,7
16339,132,10
7274,459,10
29517,1614,7
36665,23309,6
11410,870,6
1202,241,6
65944,3366,7
45696,15775,9
65623,32093,9
67666,23321,7
7527,277,8
17386,13709,8
25910,3731,10
62662,17729,9
12175,72,8
15746,11759,6
66218,1887,8
27328,2581,8
28955,6573,7
17209,853,8
46846,6573,9
56364,7054,10
72702,1887,6
47394,2246,5
36460,4814,7
54892,147,8
60907,4214,10
6714,857,8
61631,1575,10
40829,2472,10
24098,8937,7
56548,225,6
20584,20507,10
25996,6205,5
48543,227,8
20274,28907,8
26958,7674,8
42635,2561,6
34851,1278,6
65045,30205,8
2834,23233,8
39134,30,9
14857,11285,4
54069,2449,7
26195,205,5
45037,10805,8
21340,13357,5
57620,9938,9
23971,23225,10
44536,12119,9
9047,416,6
36438,3588,8
16383,21809,5
21748,5244,9
56426,15051,8
13362,23383,7
10255,963,10
34071,16355,9
35401,11577,9
14890,1887,8
5345,9289,8
15341,11633,7
51005,9047,5
44956,149,7
19831,6768,7
50448,7662,7
59282,761,4
39390,11385,10
41901,20,2
46865,777,8
68079,790,9
10886,650,9
20298,30276,10
24959,1571,10
33572,5262,8
6466,11761,7
30966,28999,9
19375,20,7
62721,23755,10
25487,889,9
51270,13757,6
35697,16498,6
4094,4094,5
7942,834,6
10278,2514,8
56944,431,9
49056,2494,10
31120,181,9
5675,10165,10
57999,102,7
50849,904,6
55173,10711,7
7366,982,5
26731,5764,10
11469,5030,7
7748,2923,8
35284,189,9
52086,9331,8
38084,7711,8
52399,270,9
23398,257,9
60069,5081,10
49413,240,9
13718,11617,10
49409,5341,9
61686,90,3
60828,20541,8
6365,8861,8
72260,43,6
29742,659,8
37415,10163,7
66212,25,8
57672,18679,7
50846,4722,10
36148,28999,9
10264,9756,8
36055,1546,9
40415,32,8
11429,853,8
13841,15609,7
10736,2367,7
52265,10191,10
20680,5680,9
31051,2236,9
28778,1361,6
27557,10479,7
64830,15809,8
60240,14653,8
32195,11433,7
10659,10156,7
73503,3091,8
25889,9693,8
44236,7817,9
32679,32438,4
418,79,8
24622,9510,8
73246,152,10
63276,1575,8
19339,17259,10
13287,16011,6
16386,1110,7
5078,10620,6
17439,28171,9
16620,18277,7
19972,8675,8
17899,25183,9
33174,202,10
64986,7674,7
53859,1842,8
54770,1764,8
71907,27787,10
59757,120,7
45457,19221,7
7445,16498,8
11684,18247,8
59643,30279,7
49149,44,5
49503,982,6
66510,12291,9
11611,25241,8
47624,4898,10
73366,9756,9
3788,14527,8
61508,397,8
55463,22789,10
59406,4866,6
34621,2494,6
64997,11981,10
52420,330,8
27214,6045,8
37085,28907,10
26844,2287,2
27925,10793,7
6219,896,8
2817,6746,9
72696,28025,8
22613,23277,7
46388,10793,8
39580,934,8
37108,6351,8
19427,356,8
68642,137,10
37103,853,7
59418,1081,9
47092,12189,8
12684,5781,9
13940,14075,10
50800,2104,7
48178,5114,10
57801,155,4
67120,5205,8
35519,5310,9
26172,8769,8
61046,538,8
10543,3226,9
12091,11111,8
1275,6,9
8512,28701,10
33714,7054,6
66049,459,10
14254,7791,9
55391,719,9
30468,7058,9
68667,245,10
36427,15809,10
9408,441,8
13805,1,10
11795,1965,7
11099,7661,9
33475,13939,7
61833,16706,7
15185,10713,8
52200,873,1
56829,2001,10
65635,1195,10
25002,11751,6
48691,2006,8
61928,13851,6
59406,8086,7
30138,6377,9
72400,50,8
22031,5258,10
59333,564,2
38766,18153,9
57794,16592,5
54898,18677,6
19648,18419,5
14531,25159,7
33750,429,7
35039,12189,9
21565,1628,10
4210,392,10
66120,18041,10
19774,16353,5
62364,28223,9
72004,2904,9
21782,23273,10
10164,25687,9
56893,11759,4
43618,22,6
49189,20507,7
14402,5081,7
68230,11761,7
53113,3841,2
57040,173,10
58401,10794,7
42270,4726,7
61488,357,5
27512,710,7
32516,18277,9
20954,3051,8
27243,9989,9
49095,1479,10
7978,412,6
12200,223,8
13317,30307,7
54296,21561,9
21449,9041,6
52609,9063,7
71877,6594,8
53022,8630,7
38135,9253,9
51921,8516,7
64812,1689,7
25069,5630,6
13085,777,9
6349,10447,7
15892,10620,10
37198,9624,7
29855,5081,8
67749,13141,6
20114,18507,10
36402,269,10
27929,17269,9
51313,1699,10
71743,5,6
12389,10934,7
14690,8074,4
31866,30,10
29440,551,8
19855,1,9
44454,2398,8
65215,74,7
33880,265,8
25641,1691,8
44666,4382,9
36199,5114,8
9849,1818,7
59030,19685,8
1258,20785,9
54868,5667,8
54733,7661,8
31882,30831,4
49382,935,9
6626,6211,9
63992,16742,8
7698,5681,8
3614,22877,8
67679,1571,9
20392,11703,8
8318,289,6
19531,10357,7
12962,9253,8
8231,31867,6
44173,11751,6
72810,7311,10
25887,530,7
40195,14359,6
29090,22319,6
37978,4672,8
43835,8525,8
21340,14283,5
61289,7276,7
37103,23289,7
65978,3927,9
7994,1084,5
47885,57,6
11813,63,2
24397,339,7
22288,4214,5
21687,853,7
6237,448,2
41027,18229,9
21165,10715,8
57483,121,9
10386,2605,9
15966,30,9
65774,5671,9
24427,3102,6
53416,43,8
57062,22265,8
19751,19285,6
40982,20767,8
42645,27775,9
15757,13391,6
48485,121,8
63045,5764,8
32437,1142,9
7401,1566,8
21511,23987,8
3453,21603,6
37626,26349,6
47885,5300,9
35207,5060,6
67661,26243,7
847,28105,8
59643,20517,7
39477,15039,7
16913,5112,7
22985,14765,7
54595,512,9
46583,29803,7
36658,12487,10
65497,31637,7
72685,7059,1
27281,6045,9
39695,30279,7
58842,512,8
49536,6702,8
72847,15809,8
44660,11785,7
50345,6213,8
26838,2950,9
49286,181,9
72827,904,6
36110,10012,5
33118,777,9
9591,28497,10
26343,5081,9
43192,14829,9
17288,11741,9
11081,47,10
33192,11759,9
41536,8487,6
33805,32182,8
1191,355,5
15411,8247,9
57464,4654,8
68703,2622,8
59399,31636,6
50275,376,7
29173,20,8
53620,1764,6
69250,6707,8
28490,18713,7
10958,869,8
58623,3594,9
27808,23289,6
37869,8841,8
23757,934,5
32986,250,5
19287,16524,7
43337,14227,7
66447,940,7
69934,31772,10
19331,11759,5
29111,9331,7
12082,12355,9
46686,6880,8
34879,225,5
67806,441,7
64447,14749,6
20643,6045,7
65042,11597,8
35756,27899,7
1756,3972,5
28494,21603,8
59138,2043,8
2774,513,8
10771,249,6
38691,9479,8
28181,2167,9
28466,2403,7
51707,26349,7
44266,20021,7
67174,355,9
44090,11757,8
18504,28121,10
18039,28497,6
57255,31223,6
44009,28677,9
8029,149,8
68246,16694,8
59188,1858,8
35338,4224,9
10699,44,10
7845,4654,6
28731,5355,6
57480,1841,9
16273,182,7
55234,448,7
15937,8769,9
7469,936,7
19352,936,10
54553,3784,10
29334,8769,8
54140,4155,9
1771,18497,6
68753,356,7
943,11763,7
34807,11597,6
54723,22865,8
68077,5681,8
16639,2001,10
70654,7728,5
433,3712,7
7532,1486,10
13052,22297,9
66719,940,8
27765,4181,10
29445,5040,7
31488,25099,5
28183,5341,10
11416,8675,9
2701,8861,6
67866,16524,7
28396,3457,10
50620,522,6
55220,27787,7
29272,13759,8
32152,31442,6
49665,99,8
35945,550,7
56590,7179,5
56738,10897,7
54748,48,7
57965,934,7
73502,6187,8
4288,15583,10
53698,902,7
69623,11701,10
64970,304,7
26405,1277,7
4233,24439,6
70015,3841,7
62509,28677,8
34164,24277,8
62830,18679,8
12626,17247,9
54369,4918,10
69099,2034,6
37634,873,6
8405,5150,8
37381,270,8
14638,1535,10
68246,14227,8
62881,23289,9
62838,25,10
24301,20047,8
50049,1536,8
46310,64,7
10724,6758,9
22990,226,7
25421,9756,5
1589,8074,8
25014,20853,6
33119,5909,9
20983,2605,5
3734,12365,7
54825,393,8
73061,6347,8
15946,97,8
13433,1559,10
19304,935,10
20486,25781,10
65519,25183,7
29257,1361,4
11420,6974,7
25141,4884,7
52495,1956,8
50282,1889,10
48802,10719,8
32260,15379,6
30196,7724,8
70352,1699,8
7305,6772,8
51206,59,8
6142,651,7
42775,5231,7
69571,30567,6
56487,10604,8
24645,9074,8
35937,28619,7
23202,20899,8
22266,6546,5
41655,2026,5
1737,30307,6
69633,22877,8
68841,18671,8
70165,24,9
49384,1723,8
36964,30240,9
22201,4059,9
30541,1564,7
39961,10721,9
44561,3712,4
67238,13333,8
35685,23321,8
511,2025,8
5218,1917,7
22263,15613,10
57995,317,8
15799,19815,8
31851,12893,10
8093,1138,7
61215,30,10
7345,9366,4
21920,24415,10
7137,2606,9
44971,11757,10
52371,2604,8
13923,4469,5
13084,997,5
47068,1132,5
20746,2889,8
38472,21469,7
57270,16353,8
21763,14829,8
49346,393,6
35763,11757,7
62608,10218,9
51270,325,8
41211,16732,8
22706,2904,7
28095,94,8
53390,270,8
5475,218,5
4928,474,8
14576,903,7
33138,4182,7
59531,758,6
3201,270,8
60916,2167,9
48050,2167,7
1895,10049,9
48259,6682,5
27053,30503,8
39444,8937,10
48201,8425,8
40859,9367,8
59573,6064,8
11991,3785,10
66056,570,8
17994,18229,6
61727,6547,9
13488,30123,7
57496,1364,8
45851,11113,10
13232,11266,8
41080,6594,9
19764,30831,9
14624,23309,4
54321,3457,9
8184,4565,10
5073,156,8
806,4720,8
59990,668,10
67725,23289,10
61285,419,7
68514,1818,8
13246,226,7
22989,8364,7
25252,175,9
65109,22729,7
18240,5342,9
71212,9213,5
42356,71,9
42211,23225,8
7655,3572,9
22310,2759,8
65729,468,8
71362,10213,7
32049,1313,10
51163,408,10
33881,21241,7
35802,136,5
12596,339,8
63203,10790,7
29904,6880,9
62795,30,7
49737,2400,8
58904,6645,7
34009,7411,7
26779,23755,10
47368,14713,7
16659,9938,3
7941,1,10
57748,443,8
60951,896,7
14019,15117,8
31551,12189,3
58670,9331,6
18399,7590,9
496,4795,7
73158,4081,8
71610,27787,8
7569,6586,9
15393,12189,6
16127,435,8
15709,22789,7
22397,8074,7
11198,1192,7
1522,32174,7
17944,254,7
27289,102,7
49833,5538,8
71619,21647,8
60082,1172,9
35822,10417,6
70743,14893,9
62539,28623,10
12725,5678,7
28179,1887,8
14932,14467,8
49354,631,9
8418,74,6
27427,10477,2
71896,31283,5
38316,169,10
26691,31519,6
25188,10798,8
54332,6127,6
10894,288,9
68323,10162,9
47837,534,6
38855,1363,7
26974,25879,9
46712,32561,9
23871,523,8
1973,8460,8
303,14345,9
31047,2216,7
55969,11597,10
44953,10659,10
68583,1311,6
51562,6112,8
10915,94,9
30152,986,7
42635,2210,7
12618,15197,9
68229,384,7
20502,32108,8
6726,1023,5
63800,6747,6
5533,28907,7
45179,1586,7
929,164,10
61630,513,9
40160,10588,7
33172,8630,8
43655,1689,9
1822,1985,7
2882,225,10
24869,2970,9
58981,936,6
28796,6023,8
6417,1140,8
22455,5277,6
64990,8532,8
26527,23847,9
45645,10495,7
63572,80,10
60898,4437,9
17015,2787,9
39935,902,8
5029,12403,10
23066,979,5
67324,237,10
4942,4792,9
68315,14347,7
11270,1380,5
32814,19261,7
56752,20787,10
63784,11113,8
37104,11759,8
54513,139,6
18640,387,8
37920,27775,8
37495,29786,7
50300,822,8
36405,18679,5
8820,2236,9
50925,1535,10
59236,10161,6
46293,13939,6
65067,31043,7
46313,10620,10
30587,4896,6
17068,849,8
45308,11021,7
49896,1691,5
60886,25183,6
29572,47,8
46388,22865,5
8122,9260,8
47895,22297,10
71184,23309,8
51075,4472,9
657,6948,7
66700,1011,8
71350,22297,9
6817,759,10
71734,18897,8
71793,30276,7
51767,8740,8
31037,14467,5
57938,1943,8
61699,529,6
12415,8630,5
26337,182,10
47098,24627,9
32579,13161,10
54025,1482,7
40744,3588,9
15817,11111,9
32800,530,8
4845,565,7
19825,7669,9
40279,11887,7
50789,1575,8
25930,202,10
70537,5332,7
66144,1462,8
40017,7082,10
27320,1459,6
60685,740,7
50819,2581,7
4177,19511,6
46976,6573,7
61933,28999,9
16675,20159,10
7502,10087,9
45392,1016,9
42493,617,7
23992,512,8
979,27525,9
49536,535,7
24256,16528,8
64124,199,8
34798,1535,8
66390,2124,6
38216,24415,9
19450,1575,8
25974,5717,8
51674,158,8
44545,269,5
45134,1210,9
26190,19429,8
30980,10620,10
2455,10863,8
49792,2993,6
57684,421,10
27557,18179,8
55156,861,8
43799,30276,9
37632,762,9
39116,21881,7
28707,6747,6
20765,28171,10
50736,208,8
5421,2251,8
40982,4477,9
48396,1887,10
36075,6956,7
68750,7338,7
38842,1810,8
17944,19383,8
50819,209,8
51290,11111,9
58625,1224,7
33049,11179,8
30487,6987,5
34409,7338,9
65067,1210,9
56877,8937,9
36585,19815,9
6797,2787,8
63602,31338,7
44338,1205,7
45037,4015,8
51344,3464,9
11021,6045,8
19290,11441,7
60632,2020,9
33309,16592,8
53589,530,10
4950,2966,9
47686,3366,8
52278,11887,8
32080,8525,8
13613,6547,10
39294,22199,7
14752,9253,8
5607,431,10
48734,121,9
70764,16762,10
23257,2384,4
42705,11111,7
71029,437,7
41253,228,8
16193,11499,4
47663,634,7
55047,1535,10
8826,610,8
11540,12189,8
12023,14345,6
25696,18411,7
49537,370,7
66298,193,7
45441,6875,5
49863,4725,8
53888,58,5
26583,12679,7
48965,24227,7
14441,3092,7
61886,28979,7
59462,1202,6
61914,32282,9
73221,281,7
6115,2593,9
22278,23341,6
64542,16668,6
20418,6547,9
63345,9989,9
27087,13931,8
8787,28927,10
73248,4975,4
49612,153,9
23080,8768,8
64178,30668,1
7246,934,10
14021,12549,5
59030,15037,8
64638,13663,8
58994,28825,7
47797,2490,8
58453,27,7
59138,9617,9
67480,23847,7
23570,154,7
66010,4548,9
26310,249,3
42954,30,9
3047,416,9
40100,7711,8
58795,6919,7
26827,7593,7
69754,11757,9
1456,19703,9
37410,1894,7
48432,4224,10
50005,2107,7
14321,552,7
24129,448,7
51428,187,8
57448,2595,3
65855,853,9
31077,6707,9
13910,15605,5
25310,169,7
48631,1519,8
32650,3363,8
7442,696,5
48172,2129,7
7600,5667,7
56775,31821,8
6662,740,10
69210,6291,8
46313,13411,7
52590,883,9
61348,934,4
7366,9736,5
20766,7791,8
52499,4874,5
21695,245,9
33332,8740,8
19357,19703,9
23595,9618,8
5056,232,9
33454,12419,7
26635,10162,8
66975,77,10
13982,232,10
28521,431,9
31335,18507,7
19709,16934,8
27421,4059,7
62678,1604,8
41931,28957,10
5886,916,8
34990,7088,8
60031,135,10
68119,400,10
64155,9330,7
9909,3457,8
22338,6553,9
52733,68,9
54356,1535,6
12815,2787,8
20079,10620,9
61533,4898,10
72423,21405,9
73159,48,6
59544,357,4
38639,23847,8
18591,6594,10
51496,227,6
70284,16051,8
54356,355,8
57187,8888,7
43010,24705,6
38197,19221,6
14901,16890,7
39463,22199,9
15809,11887,9
47701,14227,9
13527,19369,5
28778,7647,6
57350,22199,6
1938,2402,8
26037,189,7
69795,317,7
38472,317,8
34432,3090,9
62060,3702,9
2771,10793,10
65264,16890,6
71766,32093,9
23242,25519,6
12725,11761,8
10536,5333,6
36746,2581,9
59870,3503,9
6971,4382,7
59275,10800,9
9640,27775,8
63119,9756,7
68773,205,9
46846,9617,7
44073,27833,8
57861,164,8
50400,196,7
1497,14293,7
70926,1689,9
29959,29095,8
72201,21405,8
5262,2889,8
14337,25687,6
3569,29035,4
47537,6702,10
59212,1818,8
37237,28623,9
4441,1092,6
41467,8918,9
26718,270,7
54653,9366,10
63566,1840,7
21559,2398,7
66492,6438,10
40044,32281,10
23583,23273,9
65383,853,10
46316,3091,8
50313,487,8
37292,14719,10
31209,22147,10
48879,10719,8
59790,16067,9
65627,479,8
46298,5118,8
41783,8516,10
5795,2104,8
49517,488,7
23631,15699,8
38784,552,9
68296,5781,8
32296,15487,10
47662,28891,9
42489,9999,8
29048,6880,8
42843,317,8
30187,205,8
58251,9055,8
58206,226,5
31482,8857,5
66785,59,8
40211,9656,6
3989,22319,8
7142,14813,9
10370,10379,8
56816,1562,8
9445,22789,8
47125,1604,9
67981,24459,8
49452,27,7
36053,4898,10
61716,30307,10
53888,61,10
43868,24705,8
23547,4181,8
64081,23273,9
38829,10638,8
30782,15119,7
41191,16498,8
47031,263,10
5899,3588,9
30359,587,9
4177,28791,6
13811,20507,8
37079,136,10
64148,6707,10
69623,13759,8
51407,762,7
45204,13141,7
22479,72,7
45547,7647,7
6004,153,7
11069,49,9
25910,4415,10
8688,12859,8
4623,20021,10
19354,24,8
45864,437,8
39298,6372,9
45722,30991,10
1340,31964,9
11806,28121,9
69210,1311,7
24559,10278,7
8031,8311,8
38201,43,7
55135,935,7
11611,9515,7
35040,9863,9
45309,6773,10
41462,11491,6
46443,3956,10
17516,6547,9
64404,4155,5
9032,21329,10
3398,2367,4
31146,22125,9
73276,22865,5
23259,22877,8
45583,16910,7
48882,11843,6
2324,31043,8
13427,2724,9
294,11703,8
44594,227,5
59620,43,10
57620,18411,6
58049,1581,5
19751,5690,7
49528,100,7
393,11843,8
51767,195,8
70730,918,10
50130,8557,9
20235,10572,6
8087,31952,7
30266,20,8
53713,2899,3
36221,30,9
17804,2709,4
30126,12445,10
66554,17741,10
29153,4835,6
33268,6045,6
5831,356,9
65158,23847,8
51938,12293,7
65110,29093,5
23362,14813,8
16665,2923,7
62485,20507,9
61325,2476,8
24584,2508,7
59095,18893,8
28187,28171,10
33608,5030,6
38219,28623,7
67581,12447,7
70237,270,7
66490,1088,8
22362,7054,9
17947,412,5
1176,6645,7
61845,2924,8
47618,6,9
43067,1535,10
17095,9926,3
961,100,8
11536,14713,7
45081,28907,9
25117,7805,7
57851,1313,8
41490,6746,10
46301,28297,8
54118,1607,5
36252,24439,8
52733,5525,10
22732,2994,9
50303,2927,8
9326,10507,8
3273,31043,9
53018,19815,7
28256,7059,7
10485,6347,6
5366,2164,8
55611,459,7
24929,2966,8
30161,101,7
37028,22265,9
72422,457,10
41575,9989,8
48017,4382,8
129,22789,9
52509,23755,10
24190,645,10
16337,11013,6
22710,23755,9
16565,12049,9
49289,10490,8
51808,71,7
21783,7311,9
8880,1292,8
53993,4752,10
12754,2104,9
6589,8408,8
50058,5205,8
11572,2286,6
22676,14293,6
27578,22199,10
49090,19855,6
23439,4654,7
30056,645,10
53882,5034,8
15894,20507,8
35203,1210,9
31695,28497,9
43868,101,9
61576,3702,10
21583,4388,3
57557,249,4
12056,23199,7
47666,196,8
18423,15689,8
67907,3457,10
20667,14467,8
36581,27899,8
17936,12293,7
48702,43,8
9634,11633,9
49199,985,9
64198,16099,8
64277,6033,6
7153,1818,10
63753,20031,9
19771,13161,8
325,13759,7
49992,4804,5
64821,6547,10
15583,6547,10
12056,27989,10
31745,3464,4
55699,12729,10
2686,22319,6
34854,1045,8
11359,3639,8
5729,164,7
3580,16524,8
33162,405,7
40371,12893,7
26061,334,8
73420,8917,5
72800,565,7
49930,779,9
68153,13599,8
53516,4087,8
16832,10620,8
65005,19221,6
61325,5114,10
30509,1538,8
32561,2131,9
54109,11979,8
36372,30831,10
22908,2025,8
11013,9289,10
1549,14283,5
61610,3954,7
58296,14227,8
38749,16662,9
28540,6381,5
8277,2966,10
59272,94,8
57736,1078,7
19384,10611,9
12046,10418,7
39909,23199,9
59092,2562,7
23257,411,7
24403,12231,7
70284,1555,8
23066,373,6
10931,952,4
5836,121,8
52242,3577,9
51734,6408,8
40200,6547,8
40972,63,8
66133,4898,7
67214,867,7
24051,24415,8
7742,369,7
45349,5597,8
51562,3706,10
49072,1829,6
9949,31859,7
18499,8525,9
41550,15911,6
27954,17777,7
17977,3457,7
44615,17777,10
26481,34103,7
37351,12957,3
14890,10020,6
14045,8630,5
1324,19365,7
10717,2969,6
41601,8134,8
61511,2593,9
53251,995,7
56799,437,8
37356,8425,9
130,18039,10
45804,11235,8
69113,30205,4
31891,14741,8
5668,355,6
20276,1726,6
18816,1575,8
31425,431,9
42012,10161,5
41215,5204,9
72923,15729,7
32612,226,10
34575,3974,8
35774,849,8
60675,645,7
64112,23273,10
1526,11759,8
67991,20899,8
5505,10620,9
25791,2251,10
38096,1699,6
41133,6635,7
3839,5081,6
67890,21995,7
57187,6205,9
24690,93,9
14564,10490,6
17400,202,8
36957,11021,8
66036,6033,9
63398,6045,7
69805,11123,10
41153,594,7
17999,513,10
20427,16870,4
14719,21659,7
69150,15583,7
19012,1111,7
44384,23755,8
15294,857,7
2617,43,9
62036,22145,8
21300,9074,8
7080,19815,7
16005,5307,8
6350,9989,9
16025,29786,7
54329,7338,8
11905,14749,9
10938,73,8
38288,28701,8
64688,11741,10
18546,889,8
47291,2472,7
373,17895,8
47725,10163,8
54117,5152,9
30213,6361,6
3584,17269,6
14806,1562,8
15395,3090,5
53131,849,9
67006,7474,8
32640,11741,9
55448,3784,7
38303,7054,8
44454,904,6
20385,6573,8
7729,2494,7
53521,3229,9
10425,8449,4
31411,9135,9
62653,16011,7
33150,15225,8
23355,2251,8
12233,11241,2
59095,557,8
17154,1840,7
73395,1146,8
4101,5204,6
17405,13411,10
71213,31376,10
57326,226,10
26459,1562,8
20761,16199,6
60345,32370,7
10194,28977,10
53700,3667,3
3426,1707,7
64293,4181,10
62119,31859,8
28352,46,9
51615,243,6
2273,6178,7
63249,17875,6
32186,9989,10
67433,13201,7
35489,11285,6
11593,6974,9
46527,2993,9
22766,228,6
22488,10408,7
45659,17651,5
37374,43,8
49478,80,9
31502,8577,8
70362,849,9
31458,20,8
56131,8915,8
61885,16436,1
53882,384,8
29010,6347,8
51491,26441,8
22385,442,8
50399,1578,6
51562,4732,8
27585,5356,8
67981,298,7
48963,28999,9
46846,13655,8
58699,23289,6
17112,79,9
68598,14751,9
55511,10719,9
17,1530,8
45896,1004,8
25165,52,9
41045,3457,5
27420,209,8
62472,48,7
58201,2154,9
47075,30187,10
33060,45,10
13012,10209,8
20656,11843,10
42166,11013,10
11148,29803,9
67994,27831,8
25656,6956,10
1130,6547,7
8295,4382,7
11243,15439,10
25889,28891,9
70622,14289,7
31588,125,7
49537,192,7
25929,8449,9
10271,1726,7
67403,10793,8
15884,11633,10
37904,25429,7
48781,26349,8
50439,7338,7
60771,2961,9
36661,2787,6
65124,44,10
59741,4975,5
15314,1575,9
39850,4701,5
71650,11583,6
33530,9656,7
14605,30015,9
18141,3667,6
37278,8634,7
29690,299,7
58151,1530,10
50221,6028,6
71438,3784,9
55770,31043,8
23717,9041,6
61841,189,8
60522,565,7
28660,2787,8
3569,23309,3
62480,8888,7
65611,18153,9
72959,11981,9
16784,15377,6
24129,10080,9
55281,849,1
58519,209,10
27557,79,8
52594,11977,9
26773,10162,8
47513,32,10
54568,25157,7
68773,1559,9
11167,6553,8
5952,1953,6
58068,1535,10
73319,1578,9
52240,5150,7
35515,3588,8
48420,813,9
55707,6,8
5871,323,8
60616,7647,9
21536,16335,5
67381,6574,7
44716,3588,9
57704,1,9
32830,9515,6
50601,2179,9
61311,18679,10
27244,14811,6
1679,4081,8
33528,22729,8
36388,20689,7
70705,14719,8
6420,2432,7
31924,4224,10
44381,20,7
8664,7711,5
659,14355,7
25795,365,10
43084,10683,10
45521,10863,8
67687,721,10
23690,5978,7
70793,23209,5
38528,14837,5
59036,339,10
8093,147,9
69560,16592,9
60565,1840,8
7831,9253,10
54687,1764,10
17149,710,4
19824,2144,9
47743,3652,9
49013,2268,9
3597,665,8
1605,23673,9
348,22265,10
58932,481,8
58517,23281,8
64660,2167,10
72529,3430,7
71479,9656,8
53242,721,10
40984,3927,9
10901,482,8
60930,601,7
56869,10110,6
10205,9656,8
32660,5045,9
55582,468,8
31055,11887,8
47307,12355,10
51772,9760,6
27786,9252,10
14524,5020,1
11324,2131,10
5748,142,6
17985,31043,7
2342,22147,9
53631,4107,9
46608,18139,7
70012,550,8
17840,889,9
62395,22677,10
23321,11759,3
62103,9513,6
56183,23277,8
3426,1119,8
29227,3457,8
60240,7472,9
31890,22789,9
40106,6884,8
54546,226,9
8886,9919,7
51013,2236,5
7974,180,7
57934,10389,7
15623,489,7
53429,457,10
49696,6954,5
23023,17643,5
11673,953,6
51377,1526,7
40111,8516,9
50365,22689,9
7970,74,6
32068,71,9
69387,7311,8
31604,3375,7
25168,3457,10
30562,3616,6
46229,22199,8
31779,31665,9
22154,813,9
44469,813,9
24988,530,10
21229,1577,7
18997,10793,8
20635,5682,9
34602,1535,7
58901,3782,8
52544,93,7
65997,394,8
55936,2904,8
44561,62,7
61274,261,2
5121,764,9
42194,1887,9
5459,876,9
14196,6707,10
28602,1119,8
14297,31043,10
35175,31964,8
30809,20031,10
10138,4214,3
66470,3366,3
71278,8525,10
50242,379,9
27065,23199,10
56501,6895,8
65045,1132,7
7046,4705,8
11539,464,7
61379,4163,10
59442,523,10
64759,263,8
59783,587,3
22337,22839,8
37912,20507,7
15397,10536,7
48781,17895,6
26140,6746,10
20392,395,7
31106,20767,10
59350,1690,8
29431,226,10
5166,59,7
45037,4107,8
69343,27787,8
16376,226,8
6863,2129,9
43935,29027,7
28483,153,8
71974,6811,8
4585,27655,9
66133,721,9
17479,8525,8
25265,245,8
15221,7083,7
49149,8074,6
57781,3981,5
72365,21881,9
50104,2685,6
69001,25681,8
45827,10271,7
21131,10647,3
64636,31636,7
48497,6275,7
50375,3342,8
20469,249,8
25616,5680,7
59044,9074,8
59970,275,3
1494,10162,9
36518,16498,10
60934,853,9
52175,897,6
68559,9919,7
13161,6637,8
2085,8129,9
52101,7375,7
47347,30544,7
19103,10108,9
47076,4224,9
73197,6707,7
10212,5114,10
26619,357,6
69805,22265,7
52145,4983,9
20325,28891,8
33032,14349,8
62830,19151,7
5134,2961,8
25935,6512,8
21748,3466,8
38937,2964,7
40165,14749,7
37133,10790,9
67215,23321,7
28507,20939,3
4468,1564,7
38003,24415,8
29628,5691,9
59156,199,9
15719,8769,8
30042,15117,10
44400,11759,8
61350,3901,8
61628,121,8
16572,1858,7
71081,30614,8
37929,10490,7
50403,2841,4
16039,169,8
20100,8063,8
6786,30,9
24778,6205,5
33744,1292,5
18486,24873,8
10666,30,8
56426,14289,7
29929,5081,7
46257,3457,8
66266,2449,7
26740,19315,6
56619,31173,10
67602,1889,8
44105,1313,6
37462,24703,10
19099,918,10
23695,1566,7
37494,6347,6
62231,7724,8
19963,1198,8
4404,21881,6
10089,16005,9
10194,15051,9
12481,13411,8
24149,572,9
36872,11757,6
58774,1808,9
53711,2404,6
71456,16067,9
49080,3247,8
10044,18097,10
39239,16317,5
40903,2581,9
40683,15451,6
63991,1,10
49158,1889,9
5523,2235,8
46003,6746,9
16427,457,8
6771,288,9
40984,27,9
67887,732,10
6569,14027,7
31410,4654,9
40854,5681,9
14465,589,10
57751,807,7
33812,565,9
17832,8086,9
65622,13391,7
71380,24833,8
57459,908,6
60721,17341,8
51630,243,10
59757,5300,9
24694,6213,8
7819,356,9
13954,25839,5
8329,1535,9
32460,9982,4
210,6702,10
58115,32,10
50846,594,10
45649,11285,10
10785,387,8
63125,4280,6
54116,3229,7
49941,2926,5
26577,8424,9
34271,1575,10
12307,47,9
26661,11499,8
52135,207,7
72081,20939,5
16785,23755,8
70760,30279,8
57024,5162,8
44887,164,9
60474,4214,8
66744,874,6
57615,22507,8
556,936,3
29841,32,8
54774,10578,7
62856,23311,6
26274,853,8
59643,8507,5
2682,1571,10
24304,2904,9
31164,1535,8
40549,18247,8
7847,3515,7
50054,199,10
4843,19117,7
39609,28735,8
8820,9731,7
5700,14627,8
73193,22147,8
12137,584,8
49560,1579,8
35679,1818,7
32451,5081,9
37243,23725,6
11105,3467,10
10826,27663,8
30441,3622,9
71192,24415,9
40280,10638,7
7632,523,10
6417,1762,6
19023,10321,7
11885,13807,8
48576,3503,7
52903,6547,8
51976,1090,10
18309,20507,9
30372,14921,7
45073,30230,10
61368,14349,8
10555,10589,8
8109,11843,10
48228,1840,10
31484,1132,9
43652,7902,8
15375,8937,9
